Date,Hour,Floor,User-Group,User-Count,WiFi-Conn
2020-05-15,13,LG1,RPG,12,35
2020-05-15,13,LG1,Staff,17,49
2020-05-15,13,LG1,TPG,27,134
2020-05-15,13,LG1,Total,162,689
2020-05-15,13,LG1,UG,92,420
2020-05-15,13,LG3,Alumni,2,3
2020-05-15,13,LG3,Non-HKUST,0,0
2020-05-15,13,LG3,Others(HKUST),3,6
2020-05-15,13,LG3,RPG,13,20
2020-05-15,13,LG3,Staff,24,36
2020-05-15,13,LG3,TPG,14,47
2020-05-15,13,LG3,Total,81,192
2020-05-15,13,LG3,UG,25,80
2020-05-15,13,LG4,Alumni,3,11
2020-05-15,13,LG4,Non-HKUST,3,8
2020-05-15,13,LG4,Others(HKUST),2,7
2020-05-15,13,LG4,RPG,8,18
2020-05-15,13,LG4,Staff,18,26
2020-05-15,13,LG4,TPG,14,80
2020-05-15,13,LG4,Total,83,316
2020-05-15,13,LG4,UG,35,166
2020-05-15,14,1,Alumni,0,0
2020-05-15,14,1,Non-HKUST,3,8
2020-05-15,14,1,Others(HKUST),3,9
2020-05-15,14,1,RPG,1,5
2020-05-15,14,1,Staff,32,118
2020-05-15,14,1,TPG,12,49
2020-05-15,14,1,Total,65,271
2020-05-15,14,1,UG,14,82
2020-05-15,14,All-Floors,Alumni,12,49
2020-05-15,14,All-Floors,Non-HKUST,12,45
2020-05-15,14,All-Floors,Others(HKUST),9,52
2020-05-15,14,All-Floors,RPG,28,107
2020-05-15,14,All-Floors,Staff,90,345
2020-05-15,14,All-Floors,TPG,92,414
2020-05-15,14,All-Floors,Total,427,2075
2020-05-15,14,All-Floors,UG,184,1063
2020-05-15,14,G,Alumni,4,12
2020-05-15,14,G,Non-HKUST,3,4
2020-05-15,14,G,Others(HKUST),5,9
2020-05-15,14,G,RPG,11,24
2020-05-15,14,G,Staff,43,127
2020-05-15,14,G,TPG,30,111
2020-05-15,14,G,Total,148,428
2020-05-15,14,G,UG,52,141
2020-05-15,14,LG1,Alumni,4,15
2020-05-15,14,LG1,Non-HKUST,7,19
2020-05-15,14,LG1,Others(HKUST),5,30
2020-05-15,14,LG1,RPG,11,39
2020-05-15,14,LG1,Staff,13,38
2020-05-15,14,LG1,TPG,31,152
2020-05-15,14,LG1,Total,180,862
2020-05-15,14,LG1,UG,109,569
2020-05-15,14,LG3,Alumni,4,13
2020-05-15,14,LG3,Non-HKUST,1,5
2020-05-15,14,LG3,Others(HKUST),0,0
2020-05-15,14,LG3,RPG,4,15
2020-05-15,14,LG3,Staff,13,35
2020-05-15,14,LG3,TPG,11,39
2020-05-15,14,LG3,Total,60,198
2020-05-15,14,LG3,UG,27,91
2020-05-15,14,LG4,Alumni,3,9
2020-05-15,14,LG4,Non-HKUST,2,9
2020-05-15,14,LG4,Others(HKUST),1,4
2020-05-15,14,LG4,RPG,7,24
2020-05-15,14,LG4,Staff,12,27
2020-05-15,14,LG4,TPG,13,63
2020-05-15,14,LG4,Total,73,316
2020-05-15,14,LG4,UG,35,180
2020-05-15,15,1,Alumni,1,2
2020-05-15,15,1,Non-HKUST,2,4
2020-05-15,15,1,Others(HKUST),2,5
2020-05-15,15,1,RPG,2,5
2020-05-15,15,1,Staff,35,128
2020-05-15,15,1,TPG,16,74
2020-05-15,15,1,Total,72,282
2020-05-15,15,1,UG,14,64
2020-05-15,15,All-Floors,Alumni,15,62
2020-05-15,15,All-Floors,Non-HKUST,15,47
2020-05-15,15,All-Floors,Others(HKUST),8,43
2020-05-15,15,All-Floors,RPG,27,116
2020-05-15,15,All-Floors,Staff,85,333
2020-05-15,15,All-Floors,TPG,100,519
2020-05-15,15,All-Floors,Total,450,2266
2020-05-15,15,All-Floors,UG,200,1146
2020-05-15,15,G,Alumni,6,14
2020-05-15,15,G,Non-HKUST,2,4
2020-05-15,15,G,Others(HKUST),4,7
2020-05-15,15,G,RPG,9,26
2020-05-15,15,G,Staff,50,144
2020-05-15,15,G,TPG,35,115
2020-05-15,15,G,Total,142,435
2020-05-15,15,G,UG,36,125
2020-05-15,15,LG1,Alumni,3,15
2020-05-15,15,LG1,Non-HKUST,8,20
2020-05-15,15,LG1,Others(HKUST),5,27
2020-05-15,15,LG1,RPG,9,37
2020-05-15,15,LG1,Staff,10,27
2020-05-15,15,LG1,TPG,35,181
2020-05-15,15,LG1,Total,186,937
2020-05-15,15,LG1,UG,116,630
2020-05-15,15,LG3,Alumni,4,17
2020-05-15,15,LG3,Non-HKUST,1,4
2020-05-15,15,LG3,Others(HKUST),0,0
2020-05-15,15,LG3,RPG,8,27
2020-05-15,15,LG3,Staff,6,10
2020-05-15,15,LG3,TPG,18,72
2020-05-15,15,LG3,Total,67,255
2020-05-15,15,LG3,UG,30,125
2020-05-15,15,LG4,Alumni,4,14
2020-05-15,15,LG4,Non-HKUST,4,15
2020-05-15,15,LG4,Others(HKUST),1,4
2020-05-15,15,LG4,RPG,5,21
2020-05-15,15,LG4,Staff,13,24
2020-05-15,15,LG4,TPG,16,77
2020-05-15,15,LG4,Total,84,357
2020-05-15,15,LG4,UG,41,202
2020-05-15,16,1,Alumni,1,2
2020-05-15,16,1,Non-HKUST,2,4
2020-05-15,16,1,Others(HKUST),2,6
2020-05-15,16,1,RPG,1,5
2020-05-15,16,1,Staff,36,125
2020-05-15,16,1,TPG,18,74
2020-05-15,16,1,Total,76,287
2020-05-15,16,1,UG,16,71
2020-05-15,16,All-Floors,Alumni,17,55
2020-05-15,16,All-Floors,Non-HKUST,15,40
2020-05-15,16,All-Floors,Others(HKUST),6,36
2020-05-15,16,All-Floors,RPG,31,137
2020-05-15,16,All-Floors,Staff,86,340
2020-05-15,16,All-Floors,TPG,101,472
2020-05-15,16,All-Floors,Total,479,2325
2020-05-15,16,All-Floors,UG,223,1245
2020-05-15,16,G,Alumni,5,14
2020-05-15,16,G,Non-HKUST,2,3
2020-05-15,16,G,Others(HKUST),4,6
2020-05-15,16,G,RPG,10,37
2020-05-15,16,G,Staff,44,143
2020-05-15,16,G,TPG,33,116
2020-05-15,16,G,Total,148,477
2020-05-15,16,G,UG,50,158
2020-05-15,16,LG1,Alumni,3,15
2020-05-15,16,LG1,Non-HKUST,7,17
2020-05-15,16,LG1,Others(HKUST),3,20
2020-05-15,16,LG1,RPG,11,38
2020-05-15,16,LG1,Staff,10,26
2020-05-15,16,LG1,TPG,33,165
2020-05-15,16,LG1,Total,194,951
2020-05-15,16,LG1,UG,127,670
2020-05-15,16,LG3,Alumni,4,13
2020-05-15,16,LG3,Non-HKUST,1,2
2020-05-15,16,LG3,Others(HKUST),0,0
2020-05-15,16,LG3,RPG,9,27
2020-05-15,16,LG3,Staff,11,25
2020-05-15,16,LG3,TPG,17,71
2020-05-15,16,LG3,Total,81,265
2020-05-15,16,LG3,UG,39,127
2020-05-15,16,LG4,Alumni,5,11
2020-05-15,16,LG4,Non-HKUST,4,14
2020-05-15,16,LG4,Others(HKUST),1,4
2020-05-15,16,LG4,RPG,6,30
2020-05-15,16,LG4,Staff,6,21
2020-05-15,16,LG4,TPG,9,46
2020-05-15,16,LG4,Total,71,345
2020-05-15,16,LG4,UG,40,219
2020-05-15,17,1,Alumni,1,2
2020-05-15,17,1,Non-HKUST,3,8
2020-05-15,17,1,Others(HKUST),2,3
2020-05-15,17,1,RPG,1,5
2020-05-15,17,1,Staff,33,94
2020-05-15,17,1,TPG,18,85
2020-05-15,17,1,Total,74,271
2020-05-15,17,1,UG,16,74
2020-05-15,17,All-Floors,Alumni,15,46
2020-05-15,17,All-Floors,Non-HKUST,11,25
2020-05-15,17,All-Floors,Others(HKUST),6,29
2020-05-15,17,All-Floors,RPG,40,124
2020-05-15,17,All-Floors,Staff,76,253
2020-05-15,17,All-Floors,TPG,100,429
2020-05-15,17,All-Floors,Total,458,1944
2020-05-15,17,All-Floors,UG,210,1038
2020-05-15,17,G,Alumni,4,12
2020-05-15,17,G,Non-HKUST,2,2
2020-05-15,17,G,Others(HKUST),3,5
2020-05-15,17,G,RPG,12,31
2020-05-15,17,G,Staff,39,121
2020-05-15,17,G,TPG,32,84
2020-05-15,17,G,Total,138,390
2020-05-15,17,G,UG,46,135
2020-05-15,17,LG1,Alumni,3,12
2020-05-15,17,LG1,Non-HKUST,5,12
2020-05-15,17,LG1,Others(HKUST),2,16
2020-05-15,17,LG1,RPG,11,38
2020-05-15,17,LG1,Staff,7,13
2020-05-15,17,LG1,TPG,37,148
2020-05-15,17,LG1,Total,181,773
2020-05-15,17,LG1,UG,116,534
2020-05-15,17,LG3,Alumni,3,12
2020-05-15,17,LG3,Non-HKUST,0,0
2020-05-15,17,LG3,Others(HKUST),1,1
2020-05-15,17,LG3,RPG,11,27
2020-05-15,17,LG3,Staff,8,15
2020-05-15,17,LG3,TPG,19,74
2020-05-15,17,LG3,Total,69,240
2020-05-15,17,LG3,UG,27,111
2020-05-15,17,LG4,Alumni,4,8
2020-05-15,17,LG4,Non-HKUST,2,3
2020-05-15,17,LG4,Others(HKUST),1,4
2020-05-15,17,LG4,RPG,11,23
2020-05-15,17,LG4,Staff,3,10
2020-05-15,17,LG4,TPG,10,38
2020-05-15,17,LG4,Total,73,270
2020-05-15,17,LG4,UG,42,184
2020-05-15,18,1,Alumni,0,0
2020-05-15,18,1,Non-HKUST,2,3
2020-05-15,18,1,Others(HKUST),1,1
2020-05-15,18,1,RPG,1,1
2020-05-15,18,1,Staff,8,9
2020-05-15,18,1,TPG,8,16
2020-05-15,18,1,Total,32,51
2020-05-15,18,1,UG,12,21
2020-05-15,18,All-Floors,Alumni,2,3
2020-05-15,18,All-Floors,Non-HKUST,4,5
2020-05-15,18,All-Floors,Others(HKUST),4,11
2020-05-15,18,All-Floors,RPG,11,18
2020-05-15,18,All-Floors,Staff,17,23
2020-05-15,18,All-Floors,TPG,42,75
2020-05-15,18,All-Floors,Total,174,318
2020-05-15,18,All-Floors,UG,94,183
2020-05-15,18,G,Alumni,1,2
2020-05-15,18,G,Non-HKUST,1,1
2020-05-15,18,G,Others(HKUST),2,2
2020-05-15,18,G,RPG,2,3
2020-05-15,18,G,Staff,8,10
2020-05-15,18,G,TPG,7,10
2020-05-15,18,G,Total,35,53
2020-05-15,18,G,UG,14,25
2020-05-15,18,LG1,Alumni,0,0
2020-05-15,18,LG1,Non-HKUST,1,1
2020-05-15,18,LG1,Others(HKUST),2,6
2020-05-15,18,LG1,RPG,4,5
2020-05-15,18,LG1,Staff,1,4
2020-05-15,18,LG1,TPG,15,26
2020-05-15,18,LG1,Total,67,131
2020-05-15,18,LG1,UG,44,89
2020-05-15,18,LG3,Alumni,1,1
2020-05-15,18,LG3,Non-HKUST,0,0
2020-05-15,18,LG3,Others(HKUST),0,0
2020-05-15,18,LG3,RPG,3,4
2020-05-15,18,LG3,Staff,0,0
2020-05-15,18,LG3,TPG,9,16
2020-05-15,18,LG3,Total,21,37
2020-05-15,18,LG3,UG,8,16
2020-05-15,18,LG4,Alumni,0,0
2020-05-15,18,LG4,Non-HKUST,0,0
2020-05-15,18,LG4,Others(HKUST),1,2
2020-05-15,18,LG4,RPG,2,5
2020-05-15,18,LG4,Staff,0,0
2020-05-15,18,LG4,TPG,3,7
2020-05-15,18,LG4,Total,22,46
2020-05-15,18,LG4,UG,16,32
2020-05-15,19,1,Alumni,0,0
2020-05-15,19,1,Non-HKUST,1,3
2020-05-15,19,1,Others(HKUST),1,1
2020-05-15,19,1,RPG,2,4
2020-05-15,19,1,Staff,5,5
2020-05-15,19,1,TPG,5,9
2020-05-15,19,1,Total,20,36
2020-05-15,19,1,UG,6,14
2020-05-15,19,All-Floors,Alumni,2,5
2020-05-15,19,All-Floors,Non-HKUST,2,4
2020-05-15,19,All-Floors,Others(HKUST),3,10
2020-05-15,19,All-Floors,RPG,13,26
2020-05-15,19,All-Floors,Staff,13,15
2020-05-15,19,All-Floors,TPG,34,64
2020-05-15,19,All-Floors,Total,120,228
2020-05-15,19,All-Floors,UG,53,104
2020-05-15,19,G,Alumni,1,2
2020-05-15,19,G,Non-HKUST,1,1
2020-05-15,19,G,Others(HKUST),2,2
2020-05-15,19,G,RPG,4,7
2020-05-15,19,G,Staff,8,10
2020-05-15,19,G,TPG,10,14
2020-05-15,19,G,Total,32,52
2020-05-15,19,G,UG,6,16
2020-05-15,19,LG1,Alumni,0,0
2020-05-15,19,LG1,Non-HKUST,0,0
2020-05-15,19,LG1,Others(HKUST),1,5
2020-05-15,19,LG1,RPG,5,9
2020-05-15,19,LG1,Staff,0,0
2020-05-15,19,LG1,TPG,13,27
2020-05-15,19,LG1,Total,51,101
2020-05-15,19,LG1,UG,32,60
2020-05-15,19,LG3,Alumni,1,3
2020-05-15,19,LG3,Non-HKUST,0,0
2020-05-15,19,LG3,Others(HKUST),0,0
2020-05-15,19,LG3,RPG,1,1
2020-05-15,19,LG3,Staff,0,0
2020-05-15,19,LG3,TPG,4,8
2020-05-15,19,LG3,Total,10,19
2020-05-15,19,LG3,UG,4,7
2020-05-15,19,LG4,Alumni,0,0
2020-05-15,19,LG4,Non-HKUST,0,0
2020-05-15,19,LG4,Others(HKUST),1,2
2020-05-15,19,LG4,RPG,2,5
2020-05-15,19,LG4,Staff,0,0
2020-05-15,19,LG4,TPG,2,6
2020-05-15,19,LG4,Total,10,20
2020-05-15,19,LG4,UG,5,7
2020-05-15,20,1,Alumni,0,0
2020-05-15,20,1,Non-HKUST,0,0
2020-05-15,20,1,Others(HKUST),1,1
2020-05-15,20,1,RPG,0,0
2020-05-15,20,1,Staff,6,6
2020-05-15,20,1,TPG,0,0
2020-05-15,20,1,Total,11,11
2020-05-15,20,1,UG,4,4
2020-05-15,20,All-Floors,Alumni,0,0
2020-05-15,20,All-Floors,Non-HKUST,0,0
2020-05-15,20,All-Floors,Others(HKUST),4,11
2020-05-15,20,All-Floors,RPG,1,1
2020-05-15,20,All-Floors,Staff,11,11
2020-05-15,20,All-Floors,TPG,5,7
2020-05-15,20,All-Floors,Total,35,44
2020-05-15,20,All-Floors,UG,14,14
2020-05-15,20,G,Alumni,0,0
2020-05-15,20,G,Non-HKUST,0,0
2020-05-15,20,G,Others(HKUST),2,2
2020-05-15,20,G,RPG,0,0
2020-05-15,20,G,Staff,5,5
2020-05-15,20,G,TPG,1,1
2020-05-15,20,G,Total,9,9
2020-05-15,20,G,UG,1,1
2020-05-15,20,LG1,Alumni,0,0
2020-05-15,20,LG1,Non-HKUST,0,0
2020-05-15,20,LG1,Others(HKUST),1,5
2020-05-15,20,LG1,RPG,1,1
2020-05-15,20,LG1,Staff,0,0
2020-05-15,20,LG1,TPG,1,1
2020-05-15,20,LG1,Total,9,13
2020-05-15,20,LG1,UG,6,6
2020-05-15,20,LG3,Alumni,0,0
2020-05-15,20,LG3,Non-HKUST,0,0
2020-05-15,20,LG3,Others(HKUST),0,0
2020-05-15,20,LG3,RPG,0,0
2020-05-15,20,LG3,Staff,0,0
2020-05-15,20,LG3,TPG,3,5
2020-05-15,20,LG3,Total,5,7
2020-05-15,20,LG3,UG,2,2
2020-05-15,20,LG4,Alumni,0,0
2020-05-15,20,LG4,Non-HKUST,0,0
2020-05-15,20,LG4,Others(HKUST),2,3
2020-05-15,20,LG4,RPG,0,0
2020-05-15,20,LG4,Staff,0,0
2020-05-15,20,LG4,TPG,0,0
2020-05-15,20,LG4,Total,3,4
2020-05-15,20,LG4,UG,1,1
2020-05-15,21,1,Alumni,0,0
2020-05-15,21,1,Non-HKUST,0,0
2020-05-15,21,1,Others(HKUST),1,1
2020-05-15,21,1,RPG,0,0
2020-05-15,21,1,Staff,5,5
2020-05-15,21,1,TPG,0,0
2020-05-15,21,1,Total,6,6
2020-05-15,21,1,UG,0,0
2020-05-15,21,All-Floors,Alumni,0,0
2020-05-15,21,All-Floors,Non-HKUST,0,0
2020-05-15,21,All-Floors,Others(HKUST),3,9
2020-05-15,21,All-Floors,RPG,0,0
2020-05-15,21,All-Floors,Staff,7,7
2020-05-15,21,All-Floors,TPG,1,2
2020-05-15,21,All-Floors,Total,11,18
2020-05-15,21,All-Floors,UG,0,0
2020-05-15,21,G,Alumni,0,0
2020-05-15,21,G,Non-HKUST,0,0
2020-05-15,21,G,Others(HKUST),2,2
2020-05-15,21,G,RPG,0,0
2020-05-15,21,G,Staff,2,2
2020-05-15,21,G,TPG,0,0
2020-05-15,21,G,Total,4,4
2020-05-15,21,G,UG,0,0
2020-05-15,21,LG1,Alumni,0,0
2020-05-15,21,LG1,Non-HKUST,0,0
2020-05-15,21,LG1,Others(HKUST),1,5
2020-05-15,21,LG1,RPG,0,0
2020-05-15,21,LG1,Staff,0,0
2020-05-15,21,LG1,TPG,0,0
2020-05-15,21,LG1,Total,1,5
2020-05-15,21,LG1,UG,0,0
2020-05-15,21,LG3,Alumni,0,0
2020-05-15,21,LG3,Non-HKUST,0,0
2020-05-15,21,LG3,Others(HKUST),0,0
2020-05-15,21,LG3,RPG,0,0
2020-05-15,21,LG3,Staff,0,0
2020-05-15,21,LG3,TPG,1,2
2020-05-15,21,LG3,Total,1,2
2020-05-15,21,LG3,UG,0,0
2020-05-15,21,LG4,Alumni,0,0
2020-05-15,21,LG4,Non-HKUST,0,0
2020-05-15,21,LG4,Others(HKUST),1,1
2020-05-15,21,LG4,RPG,0,0
2020-05-15,21,LG4,Staff,0,0
2020-05-15,21,LG4,TPG,0,0
2020-05-15,21,LG4,Total,1,1
2020-05-15,21,LG4,UG,0,0
2020-05-15,22,1,Alumni,0,0
2020-05-15,22,1,Non-HKUST,0,0
2020-05-15,22,1,Others(HKUST),1,2
2020-05-15,22,1,RPG,0,0
2020-05-15,22,1,Staff,5,10
2020-05-15,22,1,TPG,0,0
2020-05-15,22,1,Total,6,12
2020-05-15,22,1,UG,0,0
2020-05-15,22,All-Floors,Alumni,0,0
2020-05-15,22,All-Floors,Non-HKUST,0,0
2020-05-15,22,All-Floors,Others(HKUST),4,23
2020-05-15,22,All-Floors,RPG,1,1
2020-05-15,22,All-Floors,Staff,7,14
2020-05-15,22,All-Floors,TPG,2,3
2020-05-15,22,All-Floors,Total,24,52
2020-05-15,22,All-Floors,UG,10,11
2020-05-15,22,G,Alumni,0,0
2020-05-15,22,G,Non-HKUST,0,0
2020-05-15,22,G,Others(HKUST),2,4
2020-05-15,22,G,RPG,0,0
2020-05-15,22,G,Staff,2,4
2020-05-15,22,G,TPG,0,0
2020-05-15,22,G,Total,4,8
2020-05-15,22,G,UG,0,0
2020-05-15,22,LG1,Alumni,0,0
2020-05-15,22,LG1,Non-HKUST,0,0
2020-05-15,22,LG1,Others(HKUST),1,10
2020-05-15,22,LG1,RPG,0,0
2020-05-15,22,LG1,Staff,0,0
2020-05-15,22,LG1,TPG,0,0
2020-05-15,22,LG1,Total,2,11
2020-05-15,22,LG1,UG,1,1
2020-05-15,22,LG3,Alumni,0,0
2020-05-15,22,LG3,Non-HKUST,0,0
2020-05-15,22,LG3,Others(HKUST),0,0
2020-05-15,22,LG3,RPG,1,1
2020-05-15,22,LG3,Staff,0,0
2020-05-15,22,LG3,TPG,1,2
2020-05-15,22,LG3,Total,3,4
2020-05-15,22,LG3,UG,1,1
2020-05-15,22,LG4,Alumni,0,0
2020-05-15,22,LG4,Non-HKUST,0,0
2020-05-15,22,LG4,Others(HKUST),2,7
2020-05-15,22,LG4,RPG,0,0
2020-05-15,22,LG4,Staff,0,0
2020-05-15,22,LG4,TPG,1,1
2020-05-15,22,LG4,Total,11,17
2020-05-15,22,LG4,UG,8,9
2020-05-15,23,1,Alumni,0,0
2020-05-15,23,1,Non-HKUST,0,0
2020-05-15,23,1,Others(HKUST),1,2
2020-05-15,23,1,RPG,0,0
2020-05-15,23,1,Staff,5,11
2020-05-15,23,1,TPG,0,0
2020-05-15,23,1,Total,6,13
2020-05-15,23,1,UG,0,0
2020-05-15,23,All-Floors,Alumni,0,0
2020-05-15,23,All-Floors,Non-HKUST,0,0
2020-05-15,23,All-Floors,Others(HKUST),4,21
2020-05-15,23,All-Floors,RPG,1,1
2020-05-15,23,All-Floors,Staff,8,16
2020-05-15,23,All-Floors,TPG,0,0
2020-05-15,23,All-Floors,Total,18,48
2020-05-15,23,All-Floors,UG,5,10
2020-05-15,23,G,Alumni,0,0
2020-05-15,23,G,Non-HKUST,0,0
2020-05-15,23,G,Others(HKUST),2,3
2020-05-15,23,G,RPG,0,0
2020-05-15,23,G,Staff,2,4
2020-05-15,23,G,TPG,0,0
2020-05-15,23,G,Total,4,7
2020-05-15,23,G,UG,0,0
2020-05-15,23,LG1,Alumni,0,0
2020-05-15,23,LG1,Non-HKUST,0,0
2020-05-15,23,LG1,Others(HKUST),1,10
2020-05-15,23,LG1,RPG,0,0
2020-05-15,23,LG1,Staff,1,1
2020-05-15,23,LG1,TPG,0,0
2020-05-15,23,LG1,Total,2,11
2020-05-15,23,LG1,UG,0,0
2020-05-15,23,LG3,Alumni,0,0
2020-05-15,23,LG3,Non-HKUST,0,0
2020-05-15,23,LG3,Others(HKUST),0,0
2020-05-15,23,LG3,RPG,0,0
2020-05-15,23,LG3,Staff,0,0
2020-05-15,23,LG3,TPG,0,0
2020-05-15,23,LG3,Total,1,1
2020-05-15,23,LG3,UG,1,1
2020-05-15,23,LG4,Alumni,0,0
2020-05-15,23,LG4,Non-HKUST,0,0
2020-05-15,23,LG4,Others(HKUST),2,6
2020-05-15,23,LG4,RPG,1,1
2020-05-15,23,LG4,Staff,0,0
2020-05-15,23,LG4,TPG,0,0
2020-05-15,23,LG4,Total,7,16
2020-05-15,23,LG4,UG,4,9
2020-05-16,00,1,Alumni,0,0
2020-05-16,00,1,Non-HKUST,0,0
2020-05-16,00,1,Others(HKUST),1,2
2020-05-16,00,1,RPG,0,0
2020-05-16,00,1,Staff,5,10
2020-05-16,00,1,TPG,0,0
2020-05-16,00,1,Total,6,12
2020-05-16,00,1,UG,0,0
2020-05-16,00,All-Floors,Alumni,0,0
2020-05-16,00,All-Floors,Non-HKUST,0,0
2020-05-16,00,All-Floors,Others(HKUST),4,23
2020-05-16,00,All-Floors,RPG,0,0
2020-05-16,00,All-Floors,Staff,7,14
2020-05-16,00,All-Floors,TPG,0,0
2020-05-16,00,All-Floors,Total,12,40
2020-05-16,00,All-Floors,UG,1,3
2020-05-16,00,G,Alumni,0,0
2020-05-16,00,G,Non-HKUST,0,0
2020-05-16,00,G,Others(HKUST),2,5
2020-05-16,00,G,RPG,0,0
2020-05-16,00,G,Staff,2,4
2020-05-16,00,G,TPG,0,0
2020-05-16,00,G,Total,4,9
2020-05-16,00,G,UG,0,0
2020-05-16,00,LG1,Alumni,0,0
2020-05-16,00,LG1,Non-HKUST,0,0
2020-05-16,00,LG1,Others(HKUST),1,10
2020-05-16,00,LG1,RPG,0,0
2020-05-16,00,LG1,Staff,0,0
2020-05-16,00,LG1,TPG,0,0
2020-05-16,00,LG1,Total,1,10
2020-05-16,00,LG1,UG,0,0
2020-05-16,00,LG3,Alumni,0,0
2020-05-16,00,LG3,Non-HKUST,0,0
2020-05-16,00,LG3,Others(HKUST),0,0
2020-05-16,00,LG3,RPG,0,0
2020-05-16,00,LG3,Staff,0,0
2020-05-16,00,LG3,TPG,0,0
2020-05-16,00,LG3,Total,0,0
2020-05-16,00,LG3,UG,0,0
2020-05-16,00,LG4,Alumni,0,0
2020-05-16,00,LG4,Non-HKUST,0,0
2020-05-16,00,LG4,Others(HKUST),2,6
2020-05-16,00,LG4,RPG,0,0
2020-05-16,00,LG4,Staff,0,0
2020-05-16,00,LG4,TPG,0,0
2020-05-16,00,LG4,Total,3,9
2020-05-16,00,LG4,UG,1,3
2020-05-16,01,1,Alumni,0,0
2020-05-16,01,1,Non-HKUST,0,0
2020-05-16,01,1,Others(HKUST),1,2
2020-05-16,01,1,RPG,0,0
2020-05-16,01,1,Staff,5,11
2020-05-16,01,1,TPG,0,0
2020-05-16,01,1,Total,6,13
2020-05-16,01,1,UG,0,0
2020-05-16,01,All-Floors,Alumni,0,0
2020-05-16,01,All-Floors,Non-HKUST,0,0
2020-05-16,01,All-Floors,Others(HKUST),4,22
2020-05-16,01,All-Floors,RPG,0,0
2020-05-16,01,All-Floors,Staff,7,15
2020-05-16,01,All-Floors,TPG,0,0
2020-05-16,01,All-Floors,Total,12,38
2020-05-16,01,All-Floors,UG,1,1
2020-05-16,01,G,Alumni,0,0
2020-05-16,01,G,Non-HKUST,0,0
2020-05-16,01,G,Others(HKUST),2,4
2020-05-16,01,G,RPG,0,0
2020-05-16,01,G,Staff,2,4
2020-05-16,01,G,TPG,0,0
2020-05-16,01,G,Total,4,8
2020-05-16,01,G,UG,0,0
2020-05-16,01,LG1,Alumni,0,0
2020-05-16,01,LG1,Non-HKUST,0,0
2020-05-16,01,LG1,Others(HKUST),1,10
2020-05-16,01,LG1,RPG,0,0
2020-05-16,01,LG1,Staff,0,0
2020-05-16,01,LG1,TPG,0,0
2020-05-16,01,LG1,Total,1,10
2020-05-16,01,LG1,UG,0,0
2020-05-16,01,LG3,Alumni,0,0
2020-05-16,01,LG3,Non-HKUST,0,0
2020-05-16,01,LG3,Others(HKUST),0,0
2020-05-16,01,LG3,RPG,0,0
2020-05-16,01,LG3,Staff,0,0
2020-05-16,01,LG3,TPG,0,0
2020-05-16,01,LG3,Total,0,0
2020-05-16,01,LG3,UG,0,0
2020-05-16,01,LG4,Alumni,0,0
2020-05-16,01,LG4,Non-HKUST,0,0
2020-05-16,01,LG4,Others(HKUST),2,6
2020-05-16,01,LG4,RPG,0,0
2020-05-16,01,LG4,Staff,0,0
2020-05-16,01,LG4,TPG,0,0
2020-05-16,01,LG4,Total,3,7
2020-05-16,01,LG4,UG,1,1
2020-05-16,02,1,Alumni,0,0
2020-05-16,02,1,Non-HKUST,0,0
2020-05-16,02,1,Others(HKUST),1,2
2020-05-16,02,1,RPG,0,0
2020-05-16,02,1,Staff,5,11
2020-05-16,02,1,TPG,0,0
2020-05-16,02,1,Total,6,13
2020-05-16,02,1,UG,0,0
2020-05-16,02,All-Floors,Alumni,0,0
2020-05-16,02,All-Floors,Non-HKUST,0,0
2020-05-16,02,All-Floors,Others(HKUST),4,22
2020-05-16,02,All-Floors,RPG,0,0
2020-05-16,02,All-Floors,Staff,7,15
2020-05-16,02,All-Floors,TPG,0,0
2020-05-16,02,All-Floors,Total,12,38
2020-05-16,02,All-Floors,UG,1,1
2020-05-16,02,G,Alumni,0,0
2020-05-16,02,G,Non-HKUST,0,0
2020-05-16,02,G,Others(HKUST),2,4
2020-05-16,02,G,RPG,0,0
2020-05-16,02,G,Staff,2,4
2020-05-16,02,G,TPG,0,0
2020-05-16,02,G,Total,4,8
2020-05-16,02,G,UG,0,0
2020-05-16,02,LG1,Alumni,0,0
2020-05-16,02,LG1,Non-HKUST,0,0
2020-05-16,02,LG1,Others(HKUST),1,10
2020-05-16,02,LG1,RPG,0,0
2020-05-16,02,LG1,Staff,0,0
2020-05-16,02,LG1,TPG,0,0
2020-05-16,02,LG1,Total,1,10
2020-05-16,02,LG1,UG,0,0
2020-05-16,02,LG3,Alumni,0,0
2020-05-16,02,LG3,Non-HKUST,0,0
2020-05-16,02,LG3,Others(HKUST),0,0
2020-05-16,02,LG3,RPG,0,0
2020-05-16,02,LG3,Staff,0,0
2020-05-16,02,LG3,TPG,0,0
2020-05-16,02,LG3,Total,0,0
2020-05-16,02,LG3,UG,0,0
2020-05-16,02,LG4,Alumni,0,0
2020-05-16,02,LG4,Non-HKUST,0,0
2020-05-16,02,LG4,Others(HKUST),2,6
2020-05-16,02,LG4,RPG,0,0
2020-05-16,02,LG4,Staff,0,0
2020-05-16,02,LG4,TPG,0,0
2020-05-16,02,LG4,Total,3,7
2020-05-16,02,LG4,UG,1,1
2020-05-16,03,1,Alumni,0,0
2020-05-16,03,1,Non-HKUST,0,0
2020-05-16,03,1,Others(HKUST),1,2
